seller-sku	asin1	price	quantity
DCG012820148	B07HJ34TT7	105.42	30
DCG012820152	B07J5L4CJW	130.36	30
DCG012820153	B07JBB2TCS	36.01	30
DCG012820154	B07JGPV8S1	26.6	30
DCG012820156	B07JYP669J	67.16	30
DCG012820157	B07JYPC4XG	35	30
DCG012820159	B07K2PP5L5	37.11	30
DCG012820160	B07K3T88YS	38.25	30
DCG012820166	B07KYJKP71	48.39	22
DCG012820168	B07L8JDNQS	36.09	30
DCG012820170	B07MLF5NTW	32.81	30
DCG012820171	B07MML8FV7	22.84	30
DCG012820173	B07N2FVRFR	38	30
DCG012820174	B07NQ5D81L	26.85	30
DCG012820175	B07P5Z3FPB	36.26	30
DCG01282019	B010RAH0WS	62.6	30
DCG01282020	B0112KYQSS	36.02	30
DCG01282024	B015QHYLEC	65.09	30
DCG01282028	B01AHGMQ1W	37.8	30
DCG01282030	B01AOJA858	312.72	30
DCG01282032	B01E5UVUCW	43.97	20
DCG01282034	B01GIHMBWS	76.88	30
DCG01282038	B01HPEWJ20	28.87	30
DCG01282041	B01I50F9PM	42.35	20
DCG01282042	B01IA4XU0O	46.33	30
DCG01282045	B01KG0P4SG	28.55	30
DCG01282049	B01M7SANF1	31.05	30
DCG0128205	B00122LCP2	90.96	30
DCG01282051	B01N2XZR36	29.89	30
DCG01282053	B01N6MB8NM	36.86	30
DCG01282054	B01N8UCO2I	36.07	30
DCG01282056	B06W2PLBYP	29.2	30
DCG01282057	B06X18DRSL	57	30
DCG01282059	B06XS13HSX	33.9	30
DCG01282061	B06Y5HKM6W	41.71	30
DCG01282064	B0725YBN8D	36.76	20
DCG01282067	B0732QMNCZ	32.38	30
DCG01282069	B073FB2KZ6	28.25	30
DCG0128207	B002A6KFI4	53.7	26
DCG01282075	B074MTNG7G	31.72	30
DCG01282076	B074T68SC7	28.01	30
DCG01282077	B074W68YZ8	25.27	30
DCG01282078	B0759KC6LF	32.34	30
DCG01282080	B075D63LSX	25.39	30
DCG01282082	B076D3HP7Z	41.48	30
DCG01282083	B076V3DX4Z	28.75	30
DCG01282084	B0772GGFYJ	22.82	30
DCG01282087	B077J5C5DF	299.09	30
DCG0128209	B0063TXBXU	31.27	30
DCG01282090	B077ZYC64B	60.91	30
DCG01282091	B078GPQD4L	42.92	30
DCG01282094	B078ZXL4RS	39.59	30
DCG01282096	B079F7C41K	21.4	30
DCG01282097	B079RMNRPT	27.93	30
DCG013020103	B01GGRF03M	35.14	30
DCG013020120	B01M0FFVLO	89.86	30
DCG013020129	B01NBL85T0	30.51	30
DCG013020134	B06XT5S4B7	45.7	30
DCG013020154	B075F4FYP8	34.53	30
DCG013020158	B0771VJRQM	55.98	30
DCG013020173	B07CQRKHRN	38.25	30
DCG013020178	B07DF64W2C	39.57	30
DCG013020182	B07FC7DCDM	39.88	30
DCG013020183	B07FNFJ1TF	97.75	30
DCG013020192	B07KYY3STD	32.2	30
DCG013020193	B07M7KQGS9	40.54	30
DCG013020194	B07M7PNDDY	42.05	30
DCG013020199	B07N3QHQMY	32.31	30
DCG013020200	B07N86GJRQ	65.85	30
DCG01302024	B0071I3ZSI	113.55	30
DCG01302034	B00D3PMP20	99.72	30
DCG01302039	B00ETHVQZS	42.35	30
DCG01302088	B017AMJXD0	52.1	30
DCG013120104	B07FZ4BBB2	43.79	30
DCG013120105	B07FZTM4WD	35.99	30
DCG013120106	B07G71SQ4C	37.98	30
DCG013120108	B07GTHV1KN	35.98	30
DCG013120109	B07H4GCJ49	36.04	30
DCG01312011	B007ME4MT2	37.14	30
DCG013120110	B07HD6V29H	36.65	30
DCG013120111	B07HHQNKGX	121.09	30
DCG013120113	B07HRFGYWS	51.4	30
DCG013120114	B07J1NTF4T	114.93	30
DCG013120115	B07J1R1VP5	42.42	30
DCG013120117	B07J6PT7ZS	34.81	30
DCG013120118	B07JC65P81	31.85	30
DCG013120119	B07JCP2NV3	205.47	30
DCG013120120	B07JMRPLDJ	30.34	30
DCG013120121	B07JMWR3MH	32.65	30
DCG013120123	B07JV7PDJD	69.2	30
DCG013120124	B07K4236FQ	49.25	20
DCG013120125	B07K43YHVY	29.08	30
DCG013120126	B07KF9G1PQ	77.82	30
DCG013120128	B07KX9L5MZ	35.99	30
DCG013120129	B07KZ2HG81	38.31	30
DCG013120130	B07M6MMJB1	66.11	30
DCG013120135	B07MLGCDRD	34.27	30
DCG013120137	B07MTPJZL9	24.53	30
DCG013120138	B07MYYYRCJ	29.13	30
DCG013120140	B07N7PZ3Z6	28.89	30
DCG013120141	B07P6WLRZV	35.93	30
DCG01312025	B00M84ZVDM	25.36	30
DCG01312042	B016N242J8	36.27	30
DCG01312055	B01LYGWQIX	30.04	30
DCG01312056	B01M6CCT1E	47.21	30
DCG01312058	B01MD27AJX	35.56	30
DCG01312064	B06XHK5SMD	30.32	30
DCG01312066	B0725KV757	32.45	30
DCG01312071	B073S2FW97	29.74	30
DCG01312073	B074LGFVS5	35.75	30
DCG01312077	B075MKTKR3	63.73	29
DCG01312079	B076C88Y63	61.09	30
DCG01312081	B076SFK8X7	31.33	30
DCG01312082	B077H473JJ	57.64	27
DCG01312087	B0792TTRBS	43.24	27
DCG01312091	B07BDQS331	27.66	30
DCG01312095	B07C5B3ZM4	32.81	30
DCG01312098	B07CZHR149	40.88	30
DCG0212105	B0746H8NW5	28.41	30
DCG0212111	B075GVPWFP	43.09	30
DCG0212116	B076F57P34	32.71	11
DCG0212119	B076TRP3BL	64.4	20
DCG0212123	B0773MQSG3	33.65	30
DCG0212125	B07792RZWC	34.34	10
DCG0212129	B078GVYKDB	82.45	30
DCG021213	B00JK2UK5O	26.61	30
DCG0212130	B078HG9JMX	29.41	30
DCG0212131	B0791V5Y1S	28.58	30
DCG0212132	B07938WMRV	34.01	30
DCG0212142	B07C1BX1PY	26.56	30
DCG0212150	B07D7K1VTJ	28.43	30
DCG0212160	B07DP8VV6W	28.83	30
DCG0212164	B07FFLYT85	57.07	30
DCG0212170	B07GXVPPGR	86.69	30
DCG0212173	B07H53PP5D	38.39	20
DCG0212174	B07H8PKDX8	144.6	30
DCG0212175	B07HDCK2WL	56.96	30
DCG0212176	B07HHJ62N3	51.1	30
DCG0212181	B07JJ1C3W9	38.58	30
DCG0212191	B07K32S2VW	30.5	20
DCG0212198	B07KQPH4T6	32.26	30
DCG0212199	B07KSTVQT4	29.68	30
DCG0212206	B07L7L86KM	32.22	30
DCG0212207	B07LFNJHGQ	36.95	30
DCG0212208	B07LFWQ5CN	51.72	30
DCG0212211	B07M6M84KD	59.17	30
DCG0212213	B07MF2FYLH	38.24	30
DCG0212217	B07MSHP5K4	27.76	30
DCG0212220	B07MZFCJJM	32.84	30
DCG021230	B00W6GKBH8	24.66	30
DCG021235	B015YUEWQ8	135.56	30
DCG021243	B01AWYOC7K	32.35	30
DCG021246	B01CY96EPY	32.92	30
DCG021247	B01DF13M14	34.42	30
DCG021255	B01GP5JZZ4	31.71	30
DCG021258	B01I09YGZW	20.91	30
DCG02126	B005OXDNPW	24.81	30
DCG021263	B01K47M5II	34.59	30
DCG021271	B01LZMSGF2	25.74	30
DCG021273	B01M6WATVE	40.23	30
DCG021274	B01MQZONAL	25.72	30
DCG021277	B01N05R3OV	32.33	30
DCG02128	B00CDD2UVE	54.38	30
DCG021281	B06VWKLV8Q	31.47	30
DCG021282	B06WWQGWPW	53.19	30
DCG021285	B06XGVXGX3	41.01	30
DCG021291	B06Y3PVLJS	28.85	30
DCG021298	B071YDQRZ3	25.65	30
DCG0306102	B07C2P997S	37.07	30
DCG0306108	B07FD9G3J5	38.67	30
DCG0306111	B07GS7PGTZ	30.51	12
DCG0306116	B07KGJMGBL	50.19	30
DCG030631	B00NIGADBY	26.01	30
DCG030635	B00RDDYJOU	37.47	20
DCG030646	B018KTDZV8	106.12	16
DCG030658	B01H2BMMGE	36.1	30
DCG030667	B01MZ6YRJ0	124.5	16
DCG030675	B06Y2WLY4K	36.56	30
DCG030676	B0711NWD3X	24.81	13
DCG030679	B073CJMDBY	64.63	30
DCG030686	B07543CB9C	40.43	30
DCG030689	B076X568RQ	34.61	12
DCG030694	B0794W2YK1	32.21	13
DCG0312100	B075J4WZHN	48.07	30
DCG0312102	B075ZJZPFL	39.32	30
DCG0312103	B07695VT5K	26.67	20
DCG0312104	B076DSH2KM	249.55	30
DCG0312106	B076GPTJSV	78.73	30
DCG0312107	B0779KXC8C	88.49	24
DCG0312108	B077GFDBCJ	32.5	30
DCG0312109	B077T953TM	136.85	30
DCG0312111	B07863RRWT	78.45	20
DCG0312112	B078GFBYDL	77.56	30
DCG0312115	B079TB1XTB	28.62	30
DCG0312117	B079W96Q1N	89.88	22
DCG0312118	B07B6F8MNM	662.32	11
DCG031212	B003ESYGYG	76.79	11
DCG0312121	B07BMPQ1XZ	40	30
DCG0312126	B07D2GF7R5	68.64	30
DCG0312128	B07D8Y5P1J	38.3	30
DCG0312131	B07DNB2H1K	57.78	30
DCG0312135	B07F274Z93	49.27	30
DCG0312136	B07F72FT2M	155.07	30
DCG0312137	B07F7N6W6P	121.66	30
DCG0312138	B07F8DHYMP	38.13	30
DCG0312140	B07FMMYX6Z	48.07	30
DCG0312142	B07FPLR3RT	58.36	30
DCG0312144	B07FTBPS94	34.17	20
DCG0312149	B07GDLK83M	22.99	30
DCG0312150	B07GGQMZ63	60.06	30
DCG0312152	B07GVPVPCJ	22.96	30
DCG0312155	B07H5VGMN1	70.2	30
DCG0312157	B07H8CD55F	32.18	30
DCG031216	B007SLIMOK	91.24	18
DCG0312163	B07JGQXMRM	26.84	30
DCG0312167	B07JVSFZ1J	32.54	30
DCG0312168	B07JW71V6Z	19.21	30
DCG0312172	B07KCLP85J	67.79	25
DCG0312174	B07KJ9LBTT	169.73	30
DCG0312180	B07KYB6WVM	61.71	30
DCG0312181	B07L3QJCSS	84.12	30
DCG0312183	B07L9F3PYF	32.86	16
DCG0312185	B07LCL7W3F	73.91	16
DCG0312190	B07MWBSX2P	32.52	30
DCG0312192	B07N1656DJ	87.1	30
DCG0312193	B07ND43YS5	69.44	30
DCG0312196	B07PHJJK26	59.4	30
DCG031221	B00FA2WF56	29.28	23
DCG031227	B00K7CQ5H8	79.59	30
DCG031228	B00L49SKIU	38.11	30
DCG031232	B00QIEDC52	208.73	30
DCG031235	B00SP2FD7K	56.5	30
DCG031236	B00VE49HNW	42.52	30
DCG031238	B00WGXCJK8	114.67	30
DCG031239	B00X13GNQ8	26.56	30
DCG031243	B01295MDDA	50.46	30
DCG031245	B016BEMKK6	45.39	30
DCG031247	B018T5L2CW	58.13	30
DCG031248	B01985NT00	30.58	26
DCG031250	B019G1RNSU	102.93	30
DCG031251	B01A7ZACTG	33.13	30
DCG031257	B01CIM0A48	70.08	30
DCG031259	B01FWOR75O	42.41	30
DCG03126	B000TJJIMI	81.32	30
DCG031264	B01LTCDGPI	128.57	20
DCG031265	B01LXE0PBV	42.31	30
DCG031266	B01LXVLXG6	30.25	30
DCG031269	B01M4LZWZA	24.95	14
DCG031277	B06XMXTPQH	273	30
DCG031283	B071L64D8Z	138.78	30
DCG031284	B071RKNFS8	30.59	30
DCG031287	B072J8ZQFQ	49.19	30
DCG031290	B073WN684N	57.32	30
DCG031292	B074MCN4KX	231.37	30
DCG031297	B0753GFG9K	47.5	30
DCG04121	B0023B1DP0	57.15	30
DCG041216	B06XCSRN5Q	50.23	30
DCG041218	B06ZZM22QR	32.11	22
DCG041219	B071NPW7TN	26.78	30
DCG041221	B0727L3VTQ	28.51	30
DCG041230	B077G8JWHJ	116.49	29
DCG041231	B077M51G87	55.01	30
DCG041233	B077PQYL1J	36.23	30
DCG041234	B077SBTMJZ	43.9	30
DCG041242	B07BT5WPKK	32.83	30
DCG041244	B07CHBYM41	28.98	30
DCG041247	B07DRFR6FL	32.52	30
DCG041249	B07F9HP3SP	72.36	30
DCG041255	B07GQ8W4XN	30.34	30
DCG041257	B07HFGWR3N	22.94	30
DCG04126	B011AAVF8Y	67.7	30
DCG041260	B07J5RLW23	54.87	30
DCG041261	B07JM3931W	26.5	30
DCG041265	B07KK2DYDR	50.71	20
DCG041266	B07KPC18C1	52.73	30
DCG041268	B07LGCPXXW	47.39	30
DCG041272	B07M646HYL	44.3	30
DCG041275	B07MG7GXY1	27.96	30
DCG041276	B07MJZ3TF4	42.62	30
DCG04128	B0175P2TLU	30.4	30
DCG041282	B07NZ2H5VQ	33.26	30
DCG041284	B07P5V9DPK	41.35	30
DCG041285	B07P7VKLT8	52.45	30
DCG041286	B07P7XQC8H	36.01	30
DCG041287	B07PG3BWLV	67.49	30
DCG0503115	B010USFSW6	35.98	27
DCG0503116	B010USFVG4	27.55	30
DCG0503118	B0115N9QOG	110.6	25
DCG0503140	B014RJQMAQ	45.91	23
DCG0503167	B01B3RP6MK	55.32	30
DCG0503193	B01EJCM58O	43.86	30
DCG0503195	B01EUKSJO4	35.89	20
DCG0503218	B01H7SQ7O0	43.81	25
DCG0503227	B01IX86TTQ	43.26	30
DCG0503244	B01KTCU09E	36.85	17
DCG050325	B00EOB0PL0	49.1	30
DCG0503256	B01LX3YMV9	32.9	30
DCG0503260	B01LXNLE6U	48.09	26
DCG0503298	B01N031ERS	39.18	30
DCG0503338	B06XW4B4D8	68.36	30
DCG0503350	B0719D1HYB	53.8	15
DCG050336	B00H9S0ZZQ	52.68	30
DCG0503364	B072J37G1G	53.49	11
DCG0503382	B0741W3YTJ	50.64	12
DCG0503392	B074KDY3LR	37.88	16
DCG0503417	B075DDDHJ3	36.5	30
DCG0503420	B075GPT2DN	35.29	30
DCG0503423	B075LHV8H8	38.28	11
DCG0503435	B075YQDRV9	33.21	30
DCG0503454	B076DS7PRY	39.07	30
DCG0503455	B076H1SKP7	53.82	30
DCG0503460	B076J6Y1RQ	36.99	15
DCG0503467	B076RQWRZR	50.42	15
DCG0503487	B07796F1B8	33.44	15
DCG050350	B00LK6YH4S	42.5	18
DCG050358	B00NQK1LHC	63.98	30
DCG050383	B00T6MIRO4	112.19	30
DCG0505101	B01IHATH80	24.6	30
DCG0505104	B01JBQHAE2	42.98	13
DCG0505107	B01KCNBYAO	69.61	30
DCG0505119	B01MSBXH1E	58.94	30
DCG0505120	B01MXVH4A6	37.73	30
DCG050514	B00DVIW45C	154.1	30
DCG0505149	B072DVYMLF	53.98	30
DCG0505150	B072JMHRX2	32.79	11
DCG0505176	B0756KP8FW	34.64	30
DCG0505190	B076HVCNB6	41.29	30
DCG0505195	B0773GK2ZH	32.12	30
DCG0505249	B07D63RYWY	37.88	30
DCG050525	B00N7KEKNS	45.74	30
DCG0505250	B07D8SPVWF	50.15	30
DCG050549	B00Z6KDRS6	32.24	30
DCG050554	B0142MRHQG	52.74	12
DCG050561	B015BYT3G6	53.87	20
DCG050580	B01DE63IL4	22.99	15
DCG050588	B01G7SLEQC	37.94	30
DCG050591	B01GR06ISY	78.49	21
DCG05121	B00QX39KYU	41.9	30
DCG05123	B07BH68FXV	114.23	30
DCG0612107	B071FWVDP4	32.45	30
DCG0612111	B0728MZMKN	36.89	30
DCG0612123	B074JXNCFQ	60.55	25
DCG0612124	B074NKVQS9	49.19	21
DCG0612126	B07538683G	38.53	30
DCG0612130	B075C8FR4S	43	30
DCG0612132	B075HV2628	41.8	30
DCG0612133	B075ND332L	60.14	20
DCG061214	B00J63SKRC	43.77	30
DCG0612140	B076KDW4XB	32.24	30
DCG0612143	B077GZR3YQ	32.52	16
DCG0612149	B078HR5714	166.28	30
DCG0612151	B078LJ22BY	56.63	26
DCG0612155	B078WC33SF	26.68	18
DCG0612157	B078YNCZD1	70.99	30
DCG0612159	B0792S613C	381.49	26
DCG0612160	B079KJ4PXB	33.93	30
DCG0612162	B07B3V9VXY	28.47	30
DCG0612163	B07B4VFZJM	66.03	30
DCG0612164	B07B9LF8ZS	56.58	30
DCG0612167	B07BDBSXRT	44.8	30
DCG0612171	B07BL3Y4T9	36.59	26
DCG0612172	B07C1VPTP4	93.1	28
DCG0612174	B07C4PJZNJ	46.66	20
DCG0612175	B07CG5VV3V	32.56	25
DCG0612177	B07CLMYY4G	38.43	30
DCG0612180	B07CPYK5X6	36.66	30
DCG0612185	B07CYZT2YK	42.05	30
DCG0612186	B07CZGM1DC	30.38	30
DCG0612187	B07D4DS9PM	28.47	20
DCG0612188	B07D66KHJJ	509.61	30
DCG0612194	B07DGNV79C	35.27	30
DCG0612195	B07DLY7F5Q	37.73	17
DCG0612196	B07DTKHW1Z	51.31	30
DCG0612197	B07DVF37XG	33.43	14
DCG0612198	B07DWR2WMK	75.07	30
DCG0612216	B07GYM1MPL	40.17	30
DCG0612221	B07HDL7WH7	30.55	30
DCG0612234	B07JCPBBSF	34.82	30
DCG0612235	B07JDWTDBB	35.55	30
DCG0612237	B07JJM6RY3	34.95	26
DCG0612238	B07JM5X56J	32.07	11
DCG0612239	B07JVP9SRB	69.38	22
DCG0612242	B07K2BL4DJ	99.16	29
DCG0612244	B07KFQ81QK	38.75	30
DCG0612245	B07KH4DKBZ	73.91	15
DCG0612248	B07L1R7J3K	47.51	27
DCG061229	B00WQQ8WJ2	42.51	20
DCG061233	B013LWPZ6W	39.23	14
DCG061236	B014GF89DE	94.08	20
DCG061239	B015QNG428	95.45	30
DCG061245	B01A2UCNXE	61.5	30
DCG061254	B01DXVIVLW	54.95	30
DCG061257	B01F03BCMQ	103.51	30
DCG061260	B01FRGASN0	84.46	21
DCG061261	B01G2PXN7I	49.07	30
DCG061262	B01G43CBXU	47.54	30
DCG061276	B01LEL29TS	36.39	21
DCG06128	B007L9C31M	99.38	30
DCG061284	B01MTLP4JD	63	18
DCG061292	B06VT5SHSX	42.01	30
DCG061295	B06XGZ7YM2	41.78	30
DCG061299	B06XPYK2RT	89.21	30
DCG071211	B01LW5NLIW	53.09	21
DCG071218	B0716HWN55	67.56	30
DCG071219	B0716XVZZR	38.26	19
DCG07123	B0054LXOI0	42.33	13
DCG071231	B07B3G9G59	48.94	30
DCG071232	B07BZ4ZY9V	52.81	30
DCG071241	B07H4751G5	73.26	30
DCG071244	B07HVWX2D9	139.77	30
DCG071247	B07NZ4FQ8V	60.69	30
DCG071248	B07P23ZB1C	56.1	30
DCG07129	B01ETY8W3E	39.53	30
DCG0803119	B07BWT1791	42.26	21
DCG0803127	B07CHMVW3M	57.41	30
DCG0803135	B07D7NQ87B	33.66	30
DCG0803140	B07F45D8PV	32.18	30
DCG0803141	B07F61ZQ76	30.29	22
DCG0803145	B07FTFT5KQ	21.91	30
DCG0803147	B07G2PY6WL	33.3	30
DCG0803161	B07H2KT1QL	61.65	30
DCG0803180	B07K33PH81	28.66	26
DCG0803184	B07K7GLCVT	28.59	30
DCG0803190	B07KYMZCJ2	42.16	30
DCG080326	B00P7QZTNK	36.25	30
DCG080327	B00QCZREEC	36.57	18
DCG080330	B00TAG80IY	80.05	15
DCG080331	B00UIEAYDQ	32.31	25
DCG080347	B01EZ3TICI	85.16	14
DCG08039	B004W8SDBO	35.36	21
DCG080392	B0756Y55VV	25.39	30
DCG080395	B076F2H86S	63.68	30
DCG0807-1104	B076V3NDL8	118.69	30
DCG0807-1105	B076VQDXTV	52.66	17
DCG0807-1106	B076XWPQGN	32.54	23
DCG0807-1109	B07726V5GY	45.55	30
DCG0807-1115	B077W4KDJN	132.06	13
DCG0807-1116	B077WL52HX	88.57	13
DCG0807-1121	B078RPN86W	30.36	26
DCG0807-1122	B078SSK89P	38.19	14
DCG0807-1135	B07BR93N1L	59.25	21
DCG0807-1150	B07CZY2CCP	58.15	30
DCG0807-1163	B07DVLFFTL	29.62	30
DCG0807-1171	B07FMHY18C	30.86	30
DCG0807-1177	B07G5YPSKQ	35.7	30
DCG0807-1197	B07GTMHG6N	32.21	18
DCG0807-12	B0026O1TFI	65.33	18
DCG0807-1200	B07GYMJJYW	31.48	23
DCG0807-1202	B07GZGCCNJ	39.97	27
DCG0807-1203	B07H193Y2F	35.23	12
DCG0807-1212	B07HFTTXBC	43.05	30
DCG0807-1225	B07J5SF6B3	66.94	17
DCG0807-1235	B07JQ2Z41L	42.31	30
DCG0807-1239	B07JYVCGQS	62.51	30
DCG0807-1241	B07JZ6R86P	33.36	30
DCG0807-1246	B07KDQZVLD	28.58	26
DCG0807-127	B013MIGVYA	54.82	30
DCG0807-129	B0172331U8	57.75	30
DCG0807-165	B06XH17Y9W	29.33	21
DCG0807-171	B071JPTD1H	66.05	30
DCG0807-177	B07259R48F	51.06	23
DCG0807-179	B072FH2DZZ	42.64	30
DCG0807-181	B072R3JS87	40.95	23
DCG0807-183	B073W23GDF	88.81	30
DCG0807-192	B074L36L8S	53.64	30
DCG0807-196	B0762HPSJL	58.4	30
DCG0807-198	B0769CF14J	107.79	30
DCG0807-2106	B07M8975FW	170.72	27
DCG0807-2109	B07MMMR2FX	42.11	30
DCG0807-2110	B07MPWY5Y3	37.66	30
DCG0807-2112	B07N13CCCF	55.99	24
DCG0807-2115	B07N6HCD97	22.31	18
DCG0807-23	B0055T1FN2	81.05	30
DCG0807-234	B076KRK2JB	46.76	20
DCG0807-236	B076NY6SB5	45.1	30
DCG0807-237	B0778SDMYB	63.72	30
DCG0807-246	B07D4HCW7M	30.5	30
DCG0807-254	B07F6PBCCY	62	30
DCG0807-260	B07FQ4PR6R	28.68	28
DCG0807-264	B07G9967NN	67.15	30
DCG0807-267	B07GCCPJYV	65.03	30
DCG0807-270	B07H86F5TF	52.99	27
DCG0807-285	B07K45ZKZC	35.2	20
DCG0812100	B07BMS6PT1	114.58	20
DCG0812104	B07C98K6WN	33.66	30
DCG0812108	B07CWM3LRT	35	15
DCG0812111	B07D7SM2DG	28.9	30
DCG0812115	B07DDKJ3R3	87.28	26
DCG0812119	B07DN5ZPH4	41.54	30
DCG0812120	B07DVK6W1D	32.6	30
DCG0812123	B07F5XTGDD	68.07	30
DCG0812125	B07FCMG8JT	70.39	30
DCG0812131	B07G4JXQSD	208.9	30
DCG0812134	B07GLGBY85	36.66	30
DCG0812135	B07GPMQ3RT	34.09	30
DCG0812139	B07GZBTX9S	36.22	30
DCG081214	B00VM20IYS	37.16	30
DCG0812140	B07H2BL2HJ	37.9	30
DCG0812142	B07H44YLTK	28.51	30
DCG0812144	B07H78TGH5	39.91	30
DCG0812145	B07HB1X2KY	32.33	17
DCG0812148	B07HL1QRGC	55.28	30
DCG0812150	B07HMKM4RP	36.32	30
DCG0812152	B07J424WQH	41.97	30
DCG0812153	B07J68PS7D	42.05	30
DCG0812154	B07J9N6N11	156.09	30
DCG0812155	B07JB53CK2	61.35	30
DCG0812156	B07JCPPLZZ	32.75	30
DCG0812157	B07JH55TSP	38.36	30
DCG081216	B0113PG2UM	42.45	30
DCG0812163	B07JW61WRB	53.07	30
DCG0812165	B07JZ7DW72	52.73	30
DCG0812166	B07JZFG1CS	42.66	30
DCG081217	B0164LE6LW	36.12	30
DCG0812171	B07K5QWF4R	28.89	24
DCG0812172	B07KC8FG6P	36.65	30
DCG0812173	B07KP26C32	32.84	30
DCG0812175	B07KPYYF41	30.48	30
DCG0812177	B07KTLNFZ7	41.52	27
DCG0812181	B07KXN65HP	36.59	30
DCG0812182	B07KY64H8Z	57.58	30
DCG0812183	B07KYJDLGQ	62.68	30
DCG0812188	B07LD51LPK	36.48	30
DCG0812190	B07LG7MCX9	32.22	30
DCG0812191	B07LGL9R14	25.6	11
DCG0812193	B07M7BC1LT	38.15	30
DCG0812195	B07MC8GT4Q	26.56	25
DCG0812197	B07MK4GQ2Y	36.54	22
DCG0812199	B07MLPWG11	34.44	30
DCG0812201	B07MLX1YJJ	32.07	24
DCG0812202	B07MMRV8DY	28.51	17
DCG0812204	B07MPGWVTV	28.35	30
DCG0812205	B07MPWL154	28.56	30
DCG0812206	B07MTPXZ3V	22.81	24
DCG0812207	B07MV4ZS34	27.61	30
DCG0812208	B07MX235BQ	30.76	25
DCG0812209	B07MYQWYJN	64.49	30
DCG0812211	B07N4369TK	30.44	30
DCG0812213	B07NQD8RV9	32.01	30
DCG0812214	B07NQFP3G2	32.48	26
DCG0812216	B07NSWGVXV	121.07	30
DCG0812218	B07NY4WLPY	41.37	30
DCG0812219	B07NYDK6LS	25.67	20
DCG0812221	B07P7V9FWJ	30.76	30
DCG0812222	B07P85BWFZ	72.6	30
DCG081223	B01E95BZGO	24.62	13
DCG081229	B01FI04KPW	56.94	30
DCG081230	B01FQNRF9Y	54.3	30
DCG081235	B01K6WAJNE	51.16	20
DCG081237	B01K9IDEU0	31.99	30
DCG081238	B01K9Z222O	41.2	30
DCG081242	B01M5AX4FM	30.5	30
DCG081244	B01MSLXV60	58.15	17
DCG081247	B01MY1Q695	30.74	30
DCG081248	B01N2YYM14	36.14	30
DCG081250	B01N51LD3Y	57.67	28
DCG081253	B06XHHTJ5L	141.76	20
DCG081255	B06XRVMQ4K	34.32	17
DCG081257	B07142TV2N	33.61	30
DCG081258	B0716C4G5P	48.93	30
DCG081260	B071R3JRQP	40.36	30
DCG081261	B072J3MXYP	42.26	30
DCG081262	B072KHHQ8K	23.34	30
DCG081265	B073578QSM	26.59	20
DCG081266	B073PVV5Q1	34.88	30
DCG08127	B00E82OVME	26.86	25
DCG081270	B074VYRRZQ	36.4	12
DCG081271	B074W5RGGM	32.25	30
DCG081272	B074Y6HW4X	73.51	30
DCG081274	B075B2DM7W	41.01	20
DCG081275	B075RH14D5	59.92	30
DCG081278	B075VZPWVR	34.32	25
DCG081283	B0775BPY6Y	46.92	30
DCG081284	B0777PF7PJ	32.79	30
DCG081289	B0787XZ4W6	36.03	30
DCG081292	B078YV99YC	49.43	30
DCG081293	B07951SSC9	67.83	21
DCG081297	B07B9N5BX1	114.37	30
DCG081299	B07BGWSCKJ	42.22	30
DCG0912100	B0776ZZTGX	34.53	30
DCG0912109	B078YYJ5RN	58.72	30
DCG0912110	B07964ZJYB	40.72	30
DCG0912113	B079QMK7XV	56.6	30
DCG0912115	B07BHZH3DJ	39.02	30
DCG0912121	B07BX9988X	57.47	20
DCG091213	B00D61UHOY	39.76	30
DCG0912133	B07DV343TV	59.04	30
DCG0912134	B07F5P1QZ2	75.2	30
DCG0912135	B07F9SJ4CF	42.31	30
DCG0912138	B07G4L7WMY	40.12	30
DCG091214	B00FT5LFDM	71.88	30
DCG0912147	B07GXYJMNG	70.03	30
DCG0912149	B07HN957LG	42.28	30
DCG0912150	B07HQ5WMBV	40.48	30
DCG0912151	B07HVB4FNS	55.54	20
DCG0912156	B07JMPVSZ8	42.07	30
DCG091216	B00JW1HLEQ	39.76	16
DCG0912161	B07KPD449B	50.25	30
DCG091217	B00LOZ1F2M	56.82	30
DCG0912174	B07MH4NDQM	50.23	30
DCG0912175	B07MKQS8HQ	54.55	30
DCG0912182	B07N4GQ3HR	87.91	30
DCG0912184	B07NCM73LH	62.68	30
DCG091220	B00QYHSWYY	45.5	30
DCG091221	B00SBSYFZY	41.5	30
DCG091228	B017BOITCS	56.34	30
DCG09123	B003SZ396Q	41.94	30
DCG091233	B01F17734C	55.68	30
DCG091238	B01JEWMSEA	28.45	30
DCG09124	B003T2I9O0	41.65	27
DCG091240	B01LB1QIOI	42.03	27
DCG091244	B01M5LFBZG	89.74	30
DCG091248	B01MAYHNTL	40.1	30
DCG091249	B01MQQGIUQ	69.95	30
DCG091250	B01MR2RYNW	38.83	27
DCG091253	B01N0D142V	57.26	30
DCG091254	B01N13ZNN9	48.38	25
DCG091255	B01N4DTX4F	38.47	30
DCG091258	B01NCNZFV3	165.98	30
DCG091262	B06XHJ28PM	58.55	30
DCG091263	B06XKSKK3T	54.51	29
DCG091264	B06XRR8L24	56.79	30
DCG091265	B06XV79R5H	35.04	30
DCG091267	B06ZY9PBXJ	49.55	30
DCG091271	B071Z6Q4Q6	40.61	20
DCG091272	B072J8PV2K	48.77	30
